test case,mean,stddev,median,none,none2,none3,none4
u_9d_16b_8.svp,0.0006736102876615751,0.00010341505262369582,0.0006571670000000001,0.00019127403055229356,0.0003145635722679207,0.000623625,0.003496167
u_7d_16b_15.svp,0.0006598825338983051,0.00011798373504336089,0.0006448955000000001,0.00018018808851223968,0.0003133253295668552,0.0006114170000000001,0.0044310420000000005
u_15d_16b_10.svp,0.0008116040253623171,0.00005283375392835963,0.000801604,0.00032756020066889796,0.0003147522296544038,0.000762333,0.0030505420000000003
u_8d_8b_23.svp,0.000664861475250001,0.00010264528147551731,0.0006498955000000001,0.0001841400000000005,0.00031395750000000095,0.0006165830000000001,0.003509208
u_6d_32b_20.svp,0.0006527771715976329,0.00003443512064752513,0.000642083,0.00017784911242603379,0.0003124446745562148,0.000611042,0.001024167
u_14d_32b_19.svp,0.0007623033817060083,0.0001496765438151429,0.0007457080000000001,0.00027377870171673975,0.00031611239270386336,0.000709916,0.007431666000000001
u_12d_16b_20.svp,0.0007184988665175262,0.00008915431740082595,0.000705833,0.00023588068605518065,0.00031375515784240753,0.0006711670000000001,0.0034087090000000002
u_17d_16b_8.svp,0.0009343231789673742,0.00015328187788426692,0.000915208,0.0004362521381057952,0.0003198413050364267,0.000872417,0.005019542
u_3d_8b_17.svp,0.0006477099615474236,0.00016448503990462558,0.000633833,0.00017214029363784295,0.00031110230715451103,0.0006016250000000001,0.010417667
u_20d_16b_8.svp,0.0012767561665120587,0.0001969365271912051,0.0012534375000000002,0.0007638450834879435,0.000325209183673469,0.0012026670000000001,0.008147458
u_14d_32b_25.svp,0.0008323914653793135,0.00016724581604726853,0.000808083,0.00033213710344827553,0.00032412248275862055,0.000759584,0.004974916
u_3d_32b_19.svp,0.0006457483873473915,0.000047895853153450225,0.000635,0.00017316093229744308,0.00031069433962264384,0.00060325,0.002601042
u_11d_32b_20.svp,0.0006895178612108181,0.00009492986096995719,0.00067475,0.0002077987556831762,0.0003140997846374744,0.000636333,0.0040174170000000006
u_17d_16b_19.svp,0.0009450503701713131,0.00005366051104796509,0.00093475,0.00045378770574403844,0.00031853073563990655,0.000891583,0.0030283750000000003
u_5d_16b_20.svp,0.0006553205260047306,0.00010985851518027282,0.000640375,0.0001753553191489325,0.0003139595744680861,0.0006049170000000001,0.0035146250000000004
u_17d_32b_9.svp,0.0009524389086697566,0.00011416845635144251,0.0009392500000000001,0.0004556469225678358,0.0003208107213765723,0.000890541,0.0045689170000000005
u_3d_32b_25.svp,0.000646576125571821,0.000055752451170989516,0.000635417,0.00017228476669716,0.00031178499542543496,0.000600458,0.002948083
u_20d_32b_9.svp,0.0013589231201877965,0.00017688291109029677,0.0013375210000000002,0.0008461051643192512,0.00032719718309859167,0.001287209,0.006327333
u_10d_8b_14.svp,0.0006990834300236402,0.00003045266686463293,0.0006894795,0.00022223096926714297,0.00031239314420803966,0.0006557500000000001,0.0009148330000000001
u_17d_16b_25.svp,0.0008866931110431322,0.00013085410346457118,0.0008689160000000001,0.0003903569899051713,0.0003201612113796273,0.0008272080000000001,0.0037861250000000004
u_11d_16b_3.svp,0.0006847715845487699,0.00005011963406596035,0.0006744160000000001,0.00020598906107565824,0.0003126608933454887,0.0006385830000000001,0.0029294580000000002
u_4d_32b_15.svp,0.0006523392674907284,0.00011214543669704935,0.000637292,0.00017409320148330842,0.0003126432632880108,0.000603125,0.004817334
u_2d_32b_1.svp,0.0006628243635958069,0.0001176918249244451,0.000640542,0.00017569417800579717,0.0003202424715592252,0.0005993750000000001,0.0040455840000000005
u_9d_32b_9.svp,0.0006618223854880643,0.000039592608694412965,0.00065125,0.00018599220042543228,0.0003117733396360204,0.000618542,0.0018057090000000002
u_10d_16b_15.svp,0.0006825568847081526,0.00011697205306597669,0.000667313,0.0002001734201640113,0.0003139293294741935,0.000629875,0.005627458
u_5d_8b_20.svp,0.0006506484850166499,0.00007169702007275706,0.000639583,0.0001756690344062122,0.0003123831298557163,0.0006025410000000001,0.004563083
u_16d_32b_10.svp,0.0009576213076923063,0.00016741990918067823,0.0009390420000000001,0.00045846889632106816,0.00031946086956521815,0.0008901250000000001,0.006160125000000001
u_2d_16b_10.svp,0.000651051816677697,0.00012462292679852593,0.0006335830000000001,0.00017195014339289408,0.0003129159497021859,0.000601959,0.004059167000000001
u_8d_8b_7.svp,0.0006614842483112038,0.000031335033939068316,0.000651792,0.0001866464011180999,0.00031180153738644297,0.0006187920000000001,0.000971375
u_19d_16b_5.svp,0.001128752761978364,0.00028140170137230943,0.001097375,0.0006109119010819159,0.0003267109737248844,0.001046958,0.009186208000000001
u_6d_8b_12.svp,0.0006581125451528815,0.00010017597665098497,0.0006417080000000001,0.00017760986015643275,0.000313369281820337,0.000604875,0.0030327080000000003
u_20d_16b_21.svp,0.0011659247353965204,0.00003827099476406439,0.00115675,0.0006683102514506789,0.0003202282398452606,0.0011122500000000002,0.001391792
u_19d_16b_16.svp,0.0011032804901523617,0.00018533966357018138,0.001083792,0.0006002523225566659,0.0003220735785953178,0.001039042,0.0074496250000000005
u_14d_32b_7.svp,0.0008520434890597263,0.00005563190088048042,0.0008414375,0.00036695535186280194,0.0003165316380839737,0.000795917,0.002653875
u_13d_8b_8.svp,0.0007639987802989857,0.0001451826088039745,0.0007480625,0.0002758115323011238,0.0003167730912973849,0.000710084,0.00565575
u_7d_16b_5.svp,0.0006631043153949108,0.00010529869087607614,0.0006467500000000001,0.00018348969210174045,0.0003123301204819296,0.000610167,0.0034995
u_18d_8b_12.svp,0.0009448482890915264,0.00003770844004413793,0.000935708,0.00045324586288416214,0.00031822526173590064,0.000894,0.001328291
u_5d_8b_4.svp,0.000661414216210344,0.00013867121853568365,0.00064225,0.00017717383746196954,0.00031605693176879813,0.000603833,0.006040791
u_18d_32b_23.svp,0.0009835788293650785,0.000039253106645675924,0.000973959,0.0004894246031745993,0.00031979797979797976,0.000925834,0.001325625
u_5d_32b_1.svp,0.0006562169770703464,0.00013360511747576142,0.000640375,0.00017714959928761913,0.0003128172306322353,0.000604417,0.006809125
u_15d_32b_10.svp,0.0009322239424171381,0.00015172293048052674,0.000914333,0.0004377793773016408,0.0003193341144961504,0.000871625,0.004722625
u_2d_8b_20.svp,0.0006423165542142226,0.000041408510039583295,0.0006328750000000001,0.00017095280948199973,0.0003101437664618096,0.000600708,0.002547709
u_16d_16b_3.svp,0.0008817553944463022,0.00012578480909938215,0.0008655840000000001,0.00038911876881900465,0.0003176851789896292,0.0008280000000000001,0.00429
u_9d_8b_14.svp,0.0006655944849177346,0.000030574848382293395,0.000656084,0.00018991179159049518,0.00031203564899451693,0.000623708,0.0009328750000000001
u_7d_32b_15.svp,0.0006689296776185223,0.00011531500104851986,0.0006515000000000001,0.00018220110253583163,0.0003187889746416776,0.00061125,0.004444167000000001
u_13d_16b_15.svp,0.0007899055643065512,0.00010803657915292438,0.000774833,0.00030235163086714424,0.0003175611243701936,0.000734584,0.003801084
u_19d_8b_8.svp,0.0010790798380716942,0.0002732716956256661,0.0010449160000000001,0.0005524721878862793,0.0003338129377832706,0.000989625,0.0068398750000000005
u_10d_32b_9.svp,0.0007031497734997353,0.0003343559330904833,0.0006811045,0.0002036091343600631,0.0003251258629845999,0.000626958,0.020745875
u_14d_16b_25.svp,0.0008496409547973181,0.00017896625203052868,0.000810334,0.00033240507436570345,0.00033487664041994685,0.0007495000000000001,0.004665333000000001
u_20d_8b_14.svp,0.0013356985021276595,0.00036298507671060344,0.001302792,0.000815341371158395,0.0003266661938534276,0.0012445840000000002,0.014949625000000001
u_8d_16b_3.svp,0.0007091331034838683,0.00012054516086293635,0.0006802500000000001,0.00019708077419355,0.0003358428387096775,0.000612,0.0028939580000000003
u_12d_32b_20.svp,0.0007304809857687416,0.00011618842757527382,0.000711417,0.00024336111817026745,0.0003175298602287179,0.000669209,0.0038450000000000003
u_17d_8b_14.svp,0.0009071346650702425,0.00005066253694839793,0.0008970625000000001,0.0004203802681992371,0.00031513793103448367,0.000852917,0.002610167
u_6d_16b_20.svp,0.0006498944327526148,0.00010377356796281951,0.00063475,0.00017532404181184227,0.0003096044134727077,0.000599958,0.0039501250000000005
u_14d_16b_19.svp,0.0008018936504662344,0.000033838884753460894,0.00079325,0.0003219324667985295,0.00031368578694546665,0.0007543340000000001,0.001050334
u_2d_8b_7.svp,0.0006480107680962117,0.00012087304410945856,0.000631791,0.00017209303380984585,0.0003116072157930584,0.000594083,0.004744333
u_13d_32b_7.svp,0.0007921480670116415,0.00012827507485121308,0.000776,0.0003035749029754215,0.00031827554980595155,0.00073125,0.005110084
u_8d_16b_13.svp,0.0006769883727699529,0.00011454624348906117,0.0006580415,0.00019049953051643374,0.0003188011737089201,0.0006164590000000001,0.0036078750000000004
u_17d_8b_3.svp,0.0009689154293765419,0.00007125440282886456,0.0009531660000000001,0.00045820887636491915,0.0003333624515674524,0.000881667,0.002092292
u_19d_32b_16.svp,0.0010281714160363107,0.00013981712496996952,0.0010110625,0.0005228267776096819,0.0003249459152798783,0.0009587910000000001,0.005291208
u_19d_8b_25.svp,0.0009993432258407061,0.00006885963276065804,0.0009842920000000001,0.000490215575221238,0.00033062088495575164,0.0009246670000000001,0.002139666
u_20d_32b_21.svp,0.0014527960037154979,0.00016089812860622458,0.0014310835,0.0009361141188959613,0.00033061252653927766,0.001379583,0.005280375
u_12d_8b_11.svp,0.0007078402062834889,0.00014538741467133996,0.0006900410000000001,0.00021890574768631524,0.0003170642961519731,0.000656667,0.00559
u_19d_8b_19.svp,0.0011168574294049005,0.000051349411099733817,0.001105125,0.0006141629716063812,0.00032562660443407097,0.001057458,0.002219458
u_7d_8b_25.svp,0.0006619261380530959,0.00011028452312183936,0.0006476250000000001,0.0001809088495575211,0.000314736061946903,0.000612708,0.004607375
u_13d_16b_6.svp,0.0007402549015212171,0.0000697345875781699,0.0007275000000000001,0.00025225353616226587,0.0003191913530824669,0.0006876670000000001,0.003163958
u_18d_16b_23.svp,0.0011681057515579567,0.00017888628616437392,0.0011473330000000002,0.000660142085583712,0.00032424304113003665,0.0011005000000000001,0.006881792
u_7d_8b_19.svp,0.0006663127171605494,0.00010079480406830803,0.000650479,0.00018355307386112353,0.00031576205218929784,0.000614208,0.003577792
u_9d_8b_3.svp,0.0006622969490657783,0.00003110660941264346,0.000651834,0.00018550217558228885,0.00031328154594317955,0.000616083,0.000939542
u_17d_32b_25.svp,0.0009538895671447199,0.0003223960940405196,0.0009280625000000001,0.0004451564537157793,0.00032305052151238495,0.0008869580000000001,0.015667584000000002
u_10d_16b_8.svp,0.0006734303302433399,0.00003142707723100928,0.000663458,0.000196078099652378,0.0003130614136732342,0.000626,0.0010238340000000002
u_3d_16b_25.svp,0.0006572905322189929,0.00015375116184566077,0.0006395205,0.00017356177325581078,0.0003167461240310093,0.000602875,0.006649875
u_11d_8b_4.svp,0.0006870901383477203,0.00004464400381135393,0.0006770410000000001,0.00020636695437730977,0.0003148828606658449,0.000642458,0.002669125
u_8d_32b_2.svp,0.0006674533053025004,0.00009897086038282629,0.000651375,0.0001855720626021964,0.00031512497080121596,0.000616875,0.0034169580000000003
u_17d_32b_19.svp,0.0010007910575079877,0.00013404678833034913,0.000984083,0.0005004022009229724,0.0003227561235356759,0.000938042,0.005114667000000001
u_5d_32b_20.svp,0.0006526011247462202,0.00005641628004292129,0.0006416670000000001,0.0001749943604782277,0.00031399458605910294,0.00060875,0.002891584
u_7d_8b_8.svp,0.0006705671947126437,0.0001053177409557047,0.000650917,0.00018264068965517208,0.00031972275862069034,0.0006100000000000001,0.0034827910000000003
u_4d_8b_17.svp,0.0006508944352509726,0.00011809224215394878,0.000634667,0.0001734694017877566,0.00031225189090075745,0.000596375,0.004019
u_3d_16b_19.svp,0.0006568128241705,0.00007786388268126706,0.000641334,0.000174567691935091,0.00031712496972632605,0.000595708,0.0030666670000000004
u_11d_16b_20.svp,0.0006961427139457395,0.00011084443664219526,0.00068075,0.00021167777248929116,0.0003154186101856276,0.000646333,0.0041031670000000004
u_2d_32b_10.svp,0.0006459660524399133,0.00011283528703320862,0.000632458,0.00017128914785141775,0.00031067540665209985,0.0005945830000000001,0.004799709
u_16d_32b_2.svp,0.0008422477204146255,0.00011958413473916348,0.000828417,0.00035006133026201954,0.00031809559458681247,0.000787833,0.00465775
u_11d_8b_23.svp,0.0007003070099999988,0.0001410420513106645,0.000683792,0.00021477048780487874,0.0003150434146341467,0.000649584,0.006161042
u_16d_16b_10.svp,0.000845909925819803,0.00003529627828025908,0.0008370000000000001,0.00035945463228271397,0.00031682139446036396,0.0007979170000000001,0.001256834
u_10d_32b_15.svp,0.0006771043259334,0.00010099641718872811,0.0006617915000000001,0.0001948751261352199,0.000314270181634715,0.000628125,0.003216792
u_4d_16b_15.svp,0.0006463095988826826,0.00003079294768755591,0.000637417,0.00017239262569831998,0.0003125059217877111,0.000603959,0.00090925
u_4d_16b_14.svp,0.0006533608946193353,0.00010867818224013575,0.000637917,0.00017352712659075237,0.00031374927439160535,0.000604083,0.003682292
u_10d_32b_14.svp,0.0007080864244552036,0.00012763817129482784,0.000692875,0.00021897602905569173,0.00032053026634382446,0.000649416,0.0071820420000000005
u_16d_32b_3.svp,0.0008926182026578078,0.00018438012039240117,0.000870042,0.00038611054062216824,0.0003259386892177582,0.000819375,0.0077462500000000005
u_16d_16b_11.svp,0.0009426628282430217,0.00012767165213068104,0.000925667,0.0004491750410509076,0.00031887356321839023,0.00088325,0.004829542
u_11d_8b_22.svp,0.0007157476255900617,0.00019355793639204706,0.0007013330000000001,0.00023127428571428373,0.0003146782608695655,0.000663625,0.011367834
u_5d_16b_1.svp,0.0006634464279564457,0.00015504485296418928,0.000643625,0.00017671562420865764,0.0003180665991390233,0.000606375,0.00789375
u_2d_32b_11.svp,0.000662088744426933,0.00012410110945958446,0.00064775,0.00017517653681602992,0.0003207944156721466,0.0006026250000000001,0.005377375
u_3d_16b_18.svp,0.0006537301951660273,0.00006017699686256411,0.0006408340000000001,0.00017370092613507677,0.00031658210978089085,0.000602375,0.003015041
u_4d_8b_16.svp,0.0006753113977194967,0.00014678260008974163,0.000655875,0.00017904925883694146,0.00032606636259977244,0.0005985830000000001,0.004811917000000001
u_7d_8b_9.svp,0.0006653553289124683,0.000037345467314347676,0.00065425,0.00018488521823004607,0.0003163561610802992,0.0006180000000000001,0.0010747080000000002
u_11d_16b_21.svp,0.0007082422286973566,0.00011215256774061916,0.0006929795,0.00022420910871694794,0.00031522477962781724,0.0006573330000000001,0.004273333000000001
u_17d_32b_18.svp,0.0008302945100896846,0.00017201753437285605,0.000812,0.00033120627802690723,0.0003194257286995509,0.000770542,0.00790125
u_5d_32b_21.svp,0.0006509817764811499,0.00005837167717659683,0.0006398335,0.0001755291741472138,0.0003120058348294452,0.000607625,0.002632208
u_11d_8b_5.svp,0.0007297236092583372,0.00009836193318849348,0.0007153750000000001,0.00024631284221005674,0.0003151841712294686,0.000678959,0.003489667
u_3d_16b_24.svp,0.000644776917858692,0.00004415385795445107,0.0006345415000000001,0.00017187039445166487,0.00031108344169917775,0.0006026670000000001,0.002687417
u_8d_32b_3.svp,0.0006673576609302333,0.00009191010883434611,0.000652125,0.0001873832558139539,0.00031366441860465193,0.000618458,0.003568458
u_17d_32b_24.svp,0.000861321582736054,0.00013171539370676703,0.000844708,0.0003643995014023079,0.0003206550327204738,0.0008060000000000001,0.005407416
u_10d_16b_9.svp,0.0006823857337521171,0.00004028728932642164,0.0006720830000000001,0.00020458057501811726,0.00031286953370379314,0.000638292,0.002287083
u_9d_8b_2.svp,0.0006658173537725076,0.00015492965975013223,0.0006500420000000001,0.0001854333257351277,0.00031254593116024804,0.000613916,0.008195542
u_7d_8b_18.svp,0.000660708145105756,0.000030320107216665848,0.000651167,0.00018616674864732036,0.0003120459911460918,0.000617042,0.000885083
u_13d_16b_7.svp,0.0007475834629427812,0.00011598246478686828,0.0007325000000000001,0.00025973514986375707,0.0003182713896457763,0.0006973750000000001,0.0039415000000000006
u_18d_16b_22.svp,0.0010160494994701523,0.0004912969142435284,0.00098725,0.0005007340162486766,0.0003247417873542917,0.0009389590000000001,0.025814792000000003
u_7d_8b_24.svp,0.0006567024969907445,0.0001353814949880051,0.000644667,0.00017900208333333174,0.0003125043981481493,0.000611125,0.009190417000000001
u_19d_8b_18.svp,0.0015256265025614722,0.00013724493644465193,0.0015073955,0.0010175932377049163,0.00032721670081967217,0.0014543750000000002,0.004701167
u_12d_8b_10.svp,0.0007398927116956076,0.00021345691281458767,0.0007225420000000001,0.00025101404494382273,0.0003151555158324827,0.0006836660000000001,0.012068750000000001
u_4d_8b_1.svp,0.0006499627681934431,0.00010694362943126175,0.000634625,0.00017331225296442332,0.0003120316205533604,0.000601458,0.003669125
u_20d_32b_20.svp,0.0014050544747283885,0.0001308431549390148,0.0013867920000000002,0.0008938313651393483,0.0003271931979215868,0.001333,0.005324959000000001
u_19d_8b_24.svp,0.0011899806176703647,0.000050935181582838676,0.0011794585000000002,0.0006898950079239307,0.00032263549920760574,0.001128,0.0025266670000000002
u_19d_32b_17.svp,0.0012112783156805961,0.000184601060120431,0.001191833,0.0007041336367397594,0.0003228957385188247,0.001147709,0.008402875
u_8d_16b_12.svp,0.0006650883360966375,0.000030804676442911225,0.000655146,0.00018948649928943697,0.00031239009947892066,0.000618375,0.000885
u_17d_8b_2.svp,0.0008931815137867644,0.00011538094575425628,0.000877375,0.00039846354166666416,0.00031907199754901917,0.000836583,0.004352542
u_13d_32b_6.svp,0.0007688839134537609,0.000033615607950980556,0.0007602920000000001,0.00028832380695604945,0.00031425936910218545,0.000719083,0.001065875
u_6d_16b_21.svp,0.0006615621726039987,0.00017587181953669144,0.000640417,0.000176879108250973,0.0003136102045506793,0.0006100000000000001,0.007530167000000001
u_2d_8b_6.svp,0.0006476665198257093,0.00010630480103358079,0.000632417,0.00017143006535947478,0.00031111721132897686,0.0005955,0.003541208
u_14d_16b_18.svp,0.0007506575209903126,0.00010722435662991205,0.000737625,0.0002674012378902043,0.0003122954790096881,0.0007039170000000001,0.004537083
u_17d_8b_15.svp,0.0009382826382365065,0.00029001022873049537,0.000912792,0.0004349892871858246,0.00031975731355583065,0.000874458,0.012898458000000002
u_12d_32b_21.svp,0.0007515122009333668,0.0008858997025598661,0.0007235830000000001,0.00025589603318641545,0.00031375836142079447,0.0006899580000000001,0.055589208
u_20d_8b_15.svp,0.0012642658440492475,0.00017705446151226227,0.001244958,0.0007577277701778432,0.00032011491108071096,0.0012008750000000001,0.007760917000000001
u_8d_16b_2.svp,0.0006538478709146487,0.00003149783199529142,0.00064375,0.00018171361391958575,0.0003076212085586654,0.000611291,0.000999167
u_14d_16b_24.svp,0.0007916184861033903,0.00014640629887431125,0.0007758545,0.0003060678154530317,0.00031351528627014994,0.0007407920000000001,0.005756417000000001
u_10d_32b_8.svp,0.0006828130366658501,0.00009245421405418814,0.000667625,0.00020367831825959045,0.0003102405279882689,0.000633834,0.003191667
u_19d_8b_9.svp,0.0010390085286358917,0.00014582737711976143,0.001024958,0.0005413057965983995,0.0003166376258243671,0.000984459,0.005050542000000001
u_13d_16b_14.svp,0.000740367277404344,0.00013408715889593568,0.0007226670000000001,0.0002551889865563612,0.00031184798345398185,0.0006866250000000001,0.004899542000000001
u_7d_32b_14.svp,0.0006516390192135826,0.00006792689945275642,0.0006411660000000001,0.00018096648793565693,0.00030649888293118996,0.000608125,0.004677584
u_9d_8b_15.svp,0.0006722739827781534,0.00022568733591331352,0.0006514170000000001,0.00018909925220938264,0.0003104486743711774,0.0006182910000000001,0.010132625000000001
u_16d_16b_2.svp,0.000883065812692547,0.00009820147814439271,0.000868417,0.0003937193468884816,0.00031488046826863857,0.0008285,0.003171875
u_15d_32b_11.svp,0.0008678163616112287,0.00003730340378272078,0.0008574170000000001,0.00038322581629539375,0.0003147821177906632,0.000821416,0.001211084
u_2d_8b_21.svp,0.0006502060990951229,0.00014155413038093576,0.0006327920000000001,0.00017153895387331475,0.000311118958287356,0.000602959,0.005665042
u_2d_8b_23.svp,0.0006430352854757926,0.00007377315126638372,0.000632291,0.0001705530646315265,0.0003094097305032209,0.000600292,0.004963
u_5d_32b_2.svp,0.0006535357469797123,0.0001281262748082145,0.0006376250000000001,0.00017467084568041516,0.0003116854342375213,0.000603791,0.004266667
u_15d_32b_13.svp,0.0007825001139028484,0.00007960407703347673,0.000772,0.00029851563372417834,0.00031350753768844317,0.0007357910000000001,0.004589666
u_13d_16b_16.svp,0.0007629074720479181,0.000183509696657962,0.000741,0.0002705972618368515,0.00031480918425556283,0.0007054590000000001,0.005093041
u_9d_8b_17.svp,0.0006590675854946083,0.00003394696008743656,0.000648625,0.00018259260959375693,0.0003108459949506554,0.0006148330000000001,0.0013103750000000001
u_7d_32b_16.svp,0.0006613250680709512,0.00012212768386637776,0.000644625,0.00018030199556540914,0.00031218026607538987,0.000613041,0.005041666
u_20d_8b_17.svp,0.001273409954585537,0.00015318332014159177,0.001254375,0.0007653540564373935,0.00032426102292768845,0.001206667,0.004799792000000001
u_14d_8b_8.svp,0.0007489913278818266,0.00003353167160759888,0.000739375,0.00026923476655236193,0.00031156449485624025,0.0007020840000000001,0.001025833
u_3d_16b_8.svp,0.0006466556511786051,0.00009965316744898212,0.000632229,0.00017223572076155482,0.00030895081595648256,0.000596667,0.004351667
u_2d_8b_4.svp,0.0006416585248112207,0.0000767918013570092,0.0006311250000000001,0.00017089482200646948,0.00030841396979503904,0.0005902090000000001,0.004890584
u_6d_16b_23.svp,0.0006558938833038096,0.00011419591000431374,0.000640709,0.00017712488928254752,0.0003111284322409222,0.000609375,0.005679708
u_12d_32b_23.svp,0.0007420697796435013,0.0000328743776368086,0.0007325420000000001,0.0002640160165331943,0.000312112632394731,0.000696,0.001074667
u_17d_8b_17.svp,0.0009333794662004639,0.0001262116114672406,0.000918333,0.00043761405261405413,0.0003185950715950712,0.0008801670000000001,0.005255542
u_14d_8b_25.svp,0.0008471116824658332,0.0001763933329013034,0.00082625,0.0003543809246874092,0.00031474091305612136,0.000786792,0.004958625
u_13d_32b_4.svp,0.0007343271583949312,0.00006286036553980987,0.0007237915000000001,0.00025569799366420234,0.00031108658922914586,0.000688667,0.0037345000000000004
u_9d_32b_19.svp,0.0006723307806683102,0.00013231894324532595,0.000655834,0.00019295133437990906,0.0003100549450549457,0.000621041,0.0061737910000000005
u_14d_8b_19.svp,0.0007409948117936096,0.00013310598144520403,0.0007268330000000001,0.0002560022113022128,0.0003121444717444728,0.0006917080000000001,0.0050592910000000005
u_9d_32b_25.svp,0.0006776824858968694,0.00025384145226094125,0.0006519795,0.00018773776994270705,0.0003122714852357869,0.000617791,0.009422041
u_8d_16b_10.svp,0.0006669813141809273,0.0001225806299803657,0.0006504795,0.00018490122249388783,0.00031336405867970785,0.000618667,0.005810791
u_20d_32b_22.svp,0.00107994242824252,0.00003753706413251211,0.0010711455,0.0005826983883346148,0.00032049654643131255,0.0010275,0.0013372500000000001
u_4d_8b_3.svp,0.0006532093381917593,0.00013486148607524137,0.000635083,0.000173525848326117,0.0003116745616032796,0.000601292,0.004656791
u_19d_32b_15.svp,0.0010547696047814733,0.000037497533952217555,0.001045542,0.0005590788195741531,0.0003204725438924164,0.001002208,0.0013230000000000002
u_12d_8b_12.svp,0.000734270316831684,0.00009285353021943945,0.0007200625,0.00024960995310057614,0.0003137837415320478,0.0006827090000000001,0.003597208
u_18d_16b_20.svp,0.0009016252451433845,0.0001268269946550545,0.000887333,0.00040661732963305464,0.00031770829478877595,0.0008478330000000001,0.005294708
u_13d_16b_5.svp,0.000728660610673442,0.00007922525295704118,0.0007170830000000001,0.0002469817026683629,0.00031298551461245286,0.0006803330000000001,0.004993709000000001
u_8d_32b_1.svp,0.0006677310475324089,0.00013486520119673748,0.0006490000000000001,0.00018514168751421485,0.0003124482601773944,0.000615,0.004987292
u_3d_32b_9.svp,0.0006505587382164196,0.00011555394396947172,0.0006351250000000001,0.00017344655897322026,0.0003114051781367581,0.000600709,0.004508
u_11d_8b_7.svp,0.0006979899844997643,0.00014458921665526015,0.0006828330000000001,0.00021674495068107252,0.0003095575387505894,0.000646458,0.00525675
u_11d_16b_23.svp,0.0006834894579417276,0.0001142865428229202,0.00066825,0.00020185267857142461,0.00031180686090225744,0.0006336670000000001,0.004544375000000001
u_4d_8b_14.svp,0.0006432390657430723,0.000028844705747612918,0.0006335420000000001,0.0001724312342569223,0.0003086589420654915,0.00060325,0.0009594580000000001
u_5d_32b_23.svp,0.000655738002694812,0.0001570616436710371,0.000637042,0.00017533999550864112,0.00031135841006063396,0.0006057920000000001,0.007371208000000001
u_11d_8b_20.svp,0.000679665455749128,0.00007114087187623466,0.0006677920000000001,0.00020111823461091324,0.00031101951219512306,0.0006360830000000001,0.004737750000000001
u_16d_16b_13.svp,0.0008956080240734877,0.00011890447278612232,0.000880916,0.00040460627177700033,0.0003163623693379796,0.000842209,0.00501375
u_16d_32b_1.svp,0.000866395425211665,0.00003383470480911412,0.0008580840000000001,0.00038150203825650775,0.0003139463781749772,0.000817958,0.0010914170000000001
u_2d_32b_13.svp,0.0006556995996421385,0.00030134896923048434,0.0006353330000000001,0.00017352292552001342,0.00031249027063296917,0.000603833,0.018660875
u_5d_16b_3.svp,0.000657379186471663,0.00016905861433603648,0.000639625,0.00017595142334812902,0.00031318438234526037,0.000607042,0.008135208
u_4d_16b_16.svp,0.000645439582445,0.00002955536567433127,0.0006361250000000001,0.00017362213653889294,0.0003107264685869823,0.000604,0.000916916
u_10d_32b_16.svp,0.0006832434769524746,0.00015361833801640735,0.0006645,0.0001967812276092681,0.00031457439694291964,0.0006277090000000001,0.00504175
u_10d_32b_17.svp,0.000702762290864197,0.00003480594566166324,0.000692729,0.00022566691358024942,0.0003131491358024705,0.000657792,0.0012336250000000001
u_4d_16b_17.svp,0.000654847242590062,0.00012530068655537704,0.000639166,0.00017469813041495218,0.0003138274053807583,0.0006059580000000001,0.004953333000000001
u_2d_32b_12.svp,0.0006439033057123526,0.00003095326007950128,0.000634166,0.00017226213592232554,0.0003109688417249953,0.0006032920000000001,0.001069083
u_5d_16b_2.svp,0.0006542649668520574,0.00011320523887194566,0.000638875,0.00017570144605116397,0.0003136925472747524,0.0006042920000000001,0.004543292
u_16d_16b_12.svp,0.001013995695441989,0.0001292857054436971,0.0009980415,0.0005179761740331459,0.00032105317679557944,0.000956166,0.00394775
u_11d_8b_21.svp,0.0006882673849197133,0.00007041653272601498,0.0006767090000000001,0.00020830230393297563,0.00031343797998603813,0.000637917,0.004574291
u_5d_32b_22.svp,0.0006587041379928314,0.00015050071834974183,0.0006395834999999999,0.0001772726254480264,0.000312602374551972,0.000604709,0.004617917
u_11d_16b_22.svp,0.0007197107617996126,0.00009900073834415804,0.000708625,0.00023476566381451608,0.00031653381175821146,0.000664917,0.004665209
u_4d_8b_15.svp,0.0006559966932052176,0.00011607759319388883,0.00064075,0.0001752907801418396,0.00031417341569435047,0.000604334,0.004249
u_3d_32b_8.svp,0.0006533208401555009,0.00010969829845470307,0.000637959,0.00017436016464669114,0.0003140752343928669,0.000602959,0.0045242500000000005
u_11d_8b_6.svp,0.0007095068711276351,0.00003090020018740115,0.000700166,0.00023069442379181968,0.0003137529120198275,0.0006664580000000001,0.001022041
u_9d_8b_1.svp,0.0006685116050716141,0.00013216894775061356,0.00065225,0.0001872209438835419,0.0003135860530641003,0.00062025,0.005641125
u_18d_16b_21.svp,0.0009317571838331154,0.00011778722062419365,0.0009194790000000001,0.00043568285528031164,0.0003190648631029978,0.000876083,0.00494475
u_13d_16b_4.svp,0.0007404150773840524,0.00012561528688322644,0.0007255,0.000254557321521628,0.0003148725898905677,0.0006883750000000001,0.004538458
